Charter;Name;Owner;Population;Unemployment;GDP;GDP per capita;rrr;Type;Civilization;Race;Capitol;Founded;Independence;Atmosphere stage;Mother colony relations;Xcoord;Ycoord;Sector;Platform;CW size;Mother Colony Charter;Region
2VOr2oN8;Ethiopia;ChickenBuli110855;14;0;212919;15208;0;Water World;United Earth;Human;0;2022-03-31 00:00:00;;3;123;-852;-911;1/1;ios.appstore;0;earth;0
2WJsBcLJbl;NR FRACK;seabass13;2372;0;0;0;0;Red Planet;United Earth;Human;0;2022-11-07 00:00:00;;1;123;-864;-768;0/-95;web.apewebapps;0;iyJyVh9I;1
2wu2g8TfCi;Andromeda;JusikSkirata;138;40;827824;5999;0;Lunar;United Earth;Human;0;2022-10-14 00:00:00;;0;123;755;-336;75/-79;android.gplay;0;0hZgBkjn;0
2zjNqHHfpV;Aurora;Gaspo;145;0;901242;6215;0;Earthlike;United Earth;Human;1;2023-01-02 00:00:00;;3;123;567;973;0/-1;windows.windowsstore;0;15oPw2WvGd;0
30CdS9yUfo;Dirt mound;SirDirt;11;27;389866;35442;0;Ice World;League of Independent States;Human;0;2022-10-24 00:00:00;;0;88;-27;122;-1/-2;android.gplay;0;c40u6nVh;0
31hpEftphW;Bolt colony;bolty346;223;0;1661263;7450;0;Asteroid;League of Independent States;Human;0;2019-11-25 00:00:00;;0;100;-307;-221;-1/-2;windows.windowsstore;0;lis;0
31WEqz9nAy;ES21;Lovis288;23;13;185451;8063;0;Red Planet;United Earth;Human;0;2022-10-04 00:00:00;;0;123;-902;-787;81/-69;steam.windows;0;18vKskkBFx;1
32e4ukASFO;Pat-1;ImNotSuperman;10266;18;53763019;5237;0;Red Planet;United Earth;Human;0;2022-10-03 00:00:00;;1;123;-656;744;4/-79;android.gplay;0;mVNVgreB;1
34ieABxdTu;Bullaland;Ivory08;18;17;159446;8858;0;Lunar;United Earth;Human;0;2022-10-29 00:00:00;;0;123;-462;486;0/0;ios.appstore;0;FU377Kt6;0
35LCwHLEJH;Mega Base;vangxim;8769;0;27927621;3185;0;Red Planet;United Earth;Human;1;2022-11-01 00:00:00;2022-11-04 00:00:00;3;123;-488;-626;11/-48;web.apewebapps;0;vxxr9dfo;0
35nxA1VxZp;Glorzo;Deeznutz;1653;0;6031061;3649;0;Red Planet;United Earth;Human;1;2022-04-23 00:00:00;;0;123;-155;-780;0/0;android.gplay;0;rJE4I6gV;1
36acbNZx;Buggy Bug;hongwutian;349666;80;362970396495;1038049;0;Abandoned World;Zolarg Empire;Insectoids;1;2022-02-19 00:00:00;2022-02-22 00:00:00;3;123;909;-45;104/-86;web.windowsstore;0;5T3YY7H6;1
36wO7Vl6fP;Reggie;etren105;67;3;517170;7719;0;Lunar;United Earth;Human;0;2022-11-16 00:00:00;;0;123;-50;-785;0/1;web.apewebapps;0;piVpTTB9;1
37ZluMqtf9;Maax-A#1;Maax;53368;4;909769925;17047;0;Lunar;United Earth;Human;1;2023-01-15 00:00:00;2023-01-17 00:00:00;3;123;813;660;0/-1;web.apewebapps;0;yunO78smkV;0
39qRndM8oL;yeet;lanlan27;17699;69;20972523;1185;0;Red Planet;United Earth;Human;0;2022-01-05 00:00:00;;1;123;-936;-876;1/0;web.apewebapps;0;OX2eC2i9;0
3BnyYOJZaj;Fortuna;Roscoe3804;3;66;160095;53365;0;Earthlike;United Earth;Human;0;2022-10-01 00:00:00;;3;100;-828;-963;0/0;ios.appstore;0;bMhfMQER;1
3dbN4HCWEp;Insetti;Gaspo;19202;6;28817397;1501;0;Sugarland;Zolarg Empire;Insectoids;0;2023-01-02 00:00:00;;3;123;698;-874;104/-85;windows.windowsstore;0;15oPw2WvGd;0
3DvZcmDY2O;splash prim;Badoda;1526;66;795507;521;0;Sugarland;Zolarg Empire;Insectoids;0;2022-10-23 00:00:00;;3;101;-585;478;104/-86;android.amazon;0;zolarg;0
3gyIvEnvUM;Music of birds;JennaRL;14898;16;35234939;2365;0;Red Planet;United Earth;Human;0;2023-01-06 00:00:00;;2;123;327;903;0/0;android.gplay;0;earth;1
3i1r24gZ;The last 1;luis57;1625;33;5895014;3628;0;Earthlike;United Earth;Human;0;2022-08-14 00:00:00;;3;123;107;794;45/-30;ios.appstore;0;1GC5SZ89;0
3iJtbh0UxC;Phara Shera;Equinox0;1436981;9;776347684408;540263;1;Red Planet;United Earth;Human;1;2022-12-22 00:00:00;2022-12-22 00:00:00;4;123;859;930;0/1;web.apewebapps;0;NUrdW7SznK;1
3j84qk75;Huuman Domination, Mono;RLMYTHICALLEGEND;9300006;86;51372875057750270;5523961496;2;Earthlike;United Earth;Human;1;2022-09-05 00:00:00;2022-09-07 00:00:00;5;123;544;368;51/-39;web.apewebapps;0;iyJyVh9I;1
3jfZwmmm;EpicLand;buckobenton;28;0;749107;26754;0;Earthlike;United Earth;Human;0;2022-09-11 00:00:00;;3;123;894;21;75/-79;web.apewebapps;0;0hZgBkjn;1
3jjqlZ89e8;Deslo;xboyeli07;17;0;113102;6653;0;Lunar;United Earth;Human;0;2022-11-11 00:00:00;;0;123;-246;-186;54/-86;web.apewebapps;0;cN6s8H7b;0
3jmZEMTn;russias robot factory not infested with crystaline;Humanperson;191391;79;29912377419;156289;1;Earthlike;United Earth;Human;1;2022-07-06 00:00:00;2022-07-07 00:00:00;4;123;-865;832;103/-27;web.apewebapps;1;earth;1
3JOav0iJ;New Castille;XbyKozmo;4507;0;73080942;16215;0;Earthlike;United Earth;Human;0;2022-08-15 00:00:00;;3;123;-457;435;0/0;ios.appstore;0;earth;1
3JOav0iJoD;Kimonia;jeankimfun123;73;22;551998;7562;0;Red Planet;United Earth;Human;0;2023-01-23 00:00:00;;0;123;602;795;11/-49;web.apewebapps;0;2BOvNE34;0
3KHCblilnh;Rapture;Arcos;343;0;3780792;11023;0;Lunar;United Earth;Human;0;2021-07-30 00:00:00;;0;;719;735;75/-70;android.gplay;0;;1
3L6n7Mxy45;Earth republic of Minoska;Alphabetaboom;692;0;4178986;6039;0;Red Planet;United Earth;Human;0;2023-01-12 00:00:00;;0;123;855;999;0/-1;android.gplay;0;earth;0
3LfIOuU2NQ;New Town;Throlon;301468;29;96705232279;320781;0;Red Planet;United Earth;Human;0;2020-04-29 00:00:00;;4;;-9;868;40/2;ios.appstore;0;;0
3lVnRbKokV;Advanced Robotics Inc;BerkianDragon1993;164408;0;0;0;3;Lunar;United Earth;Human;1;2022-11-12 00:00:00;2022-11-21 00:00:00;4;123;-955;419;23/-39;steam.windows;0;SgXqoZQ8ZE;1
3maXlH1HZi;My Colony;RIE1;808;99;3222475;3988;0;Asteroid;League of Independent States;Human;0;2022-12-25 00:00:00;;0;123;3;-233;-1/-2;web.apewebapps;0;lis;0
3mtNNrg497;SYNC_BUG1;synctrox;22417;12;103744805516;4627952;1;Ice World;Zolarg Empire;Insectoids;1;2022-12-16 00:00:00;2022-12-17 00:00:00;3;123;-170;-91;104/-86;web.apeappslauncher;0;zolarg;0
3O8k4wWG1h;Hubbaville;Yunatuna;8;37;49772;6222;0;Earthlike;United Earth;Human;0;2022-11-06 00:00:00;;3;100;214;717;0/0;web.apewebapps;0;61KftDvKNc;0
3P8ahcbPMI;Kacprzakia;Ikacprzak042;25;4;548136;21925;0;Lunar;United Earth;Human;0;2022-09-30 00:00:00;;0;123;-49;860;0/0;android.gplay;0;earth;0
3pzCIiON;Moderdonia;Xeo100;1034632;11;938869783214;907443;1;Earthlike;United Earth;Human;1;2019-02-20 00:00:00;2019-03-07 00:00:00;4;100;665;-545;0/0;web.apewebapps;0;earth;0
3q68nGA1bR;My Colony;Lynixen;645;0;40539735;62852;0;Earthlike;United Earth;Human;0;2022-01-17 00:00:00;;3;123;565;273;0/0;android.gplay;0;earth;0
3QFtcjDN;BugSpud;CarlTheSpud;4882;48;5618590;1151;0;Sugarland;Zolarg Empire;Insectoids;0;2020-10-20 00:00:00;;3;;86;-46;93/-79;android.gplay;0;;0
3QFtcjDNwA;Milnog;TheBen24;1204;36;58039225;48205;0;Abandoned World;Zolarg Empire;Insectoids;0;2022-04-12 00:00:00;;3;;-428;-252;9/-58;steam.windows;0;;1
3R3Rt8Jwne;Life ;Jefferdsdd;6854;9;30984756;4521;0;Red Planet;United Earth;Human;0;2022-10-15 00:00:00;;3;123;121;-652;0/-86;android.gplay;0;pwJ9HE6E;1
3rsDgWbVTu;Fusiondale;imhotep19;7375;0;151052707;20482;0;Forest World;United Earth;Human;0;2020-02-18 00:00:00;;3;;-115;912;26/-35;desktop.windows;0;;0
3tHBe3cIsN;Bugs;DADDYTYRONE;3505;77;8557577;2442;0;Abandoned World;Zolarg Empire;Insectoids;1;2023-01-15 00:00:00;2023-01-18 00:00:00;3;123;-855;455;105/-86;android.gplay;0;hz22MAQlHN;1
3tlLqa6zJ7;Manetheren;Steampunkdoctor;2608;0;10876474;4170;0;Red Planet;United Earth;Human;0;2022-11-07 00:00:00;;1;123;163;-889;0/0;android.gplay;0;15zzVa4HtS;0
3tsZHSHxm1;My Colony;Shujinrubio;681;0;1715453;2519;0;Earthlike;United Earth;Human;0;2022-10-27 00:00:00;;3;123;-28;697;51/-36;android.gplay;0;HTSNsmO9tQ;0
3uFiBUdx;Pecunia Loquitur;martyturvey;4061;32;47784318;11767;0;Red Planet;United Earth;Human;0;2022-06-25 00:00:00;;1;123;620;-16;70/-52;android.gplay;0;3VLKwsRi;0
3uFiBUdx8Y;The First Galactic Order;TheGrand88;5167;0;19267076;3729;0;Earthlike;United Earth;Human;0;2022-11-30 00:00:00;;3;123;663;70;-1/1;web.windowsstore;0;IvwKkU5khK;1
3VLKwsRi;[NOZ] Kuat Drive Yards;dfv123;379933;52;2613529759117240;6878922755;14;Red Planet;United Earth;Human;1;2018-08-09 00:00:00;2018-08-20 00:00:00;4;;497;-161;70/-52;web.apeappslauncher;0;;0
3wqjy3s52E;Moonloyan;Cogna81;181822;4;12626574944;69445;0;Lunar;United Earth;Human;1;2022-12-25 00:00:00;2022-12-29 00:00:00;4;123;-92;368;56/-77;steam.windows;0;Xk1AXEztG7;0
3wUD8RcT;Beaconburg State ;GeneralWadaling;3831;5;164844084;43029;0;Ice World;League of Independent States;Human;0;2022-09-18 00:00:00;;2;123;463;601;-1/-2;web.apewebapps;0;Cj5ibA5n;1
3WYBZxvDMj;Onder;plankst;4;0;51942;12986;0;Earthlike;United Earth;Human;0;2022-10-15 00:00:00;;3;123;363;714;0/0;steam.mac;0;earth;0
3x4c4XiqyM;neu-waffe;Ckevine121;435009;10;2590652229775;5955399;0;Red Planet;United Earth;Human;1;2021-08-27 00:00:00;2022-11-10 00:00:00;4;100;-139;841;0/-1;web.apewebapps;0;earth;0
3xCBpt9Wt7;Sin walker;Stav324;14385;43;93902068;6528;0;Red Planet;United Earth;Human;0;2020-12-08 00:00:00;;2;123;271;186;0/0;android.gplay;0;earth;0
3xXk389i;Zearth;Zoroku;1301115;62;627350874316;482164;1;Red Planet;United Earth;Human;1;2022-07-13 00:00:00;2022-07-17 00:00:00;4;123;429;-733;0/0;steam.windows;0;earth;1
3xXk389i2o;Leo City;LEO;42;0;167850;3996;0;Red Planet;United Earth;Human;0;2022-11-04 00:00:00;;0;123;-377;401;0/0;steam.windows;0;7OfBtJbIw7;0
42gKGP8mZh;Villavillage ;Malukite;125116;9;74551217206;595857;0;Red Planet;United Earth;Human;1;2021-07-16 00:00:00;2021-07-31 00:00:00;4;;-2;332;7/-65;android.gplay;0;;1
43x2wmPZ1T;Succc;FilthyRicky;50;0;147825;2956;0;Earthlike;United Earth;Human;0;2022-12-18 00:00:00;;3;123;-672;632;1/-1;ios.appstore;0;7XJIxHnWYQ;0
44bd1VSqCj;Mineville;Lucarionlexacon;20860;8;692201494;33183;0;Red Planet;United Earth;Human;1;2022-05-27 00:00:00;2022-06-07 00:00:00;4;;344;810;58/-57;android.gplay;0;;1
4730tlBXM8;yangfeng.cn;yangkaifeng1994;15680;18;442098674;28195;0;Earthlike;United Earth;Human;1;2022-04-03 00:00:00;2022-12-10 00:00:00;4;;-405;-266;122/-83;android.apemarket;0;;0
47MVujoAhh;House Luxemburg;Branwyll;11;0;54966;4997;0;Earthlike;United Earth;Human;1;2022-12-06 00:00:00;;3;100;-993;632;52/-39;android.gplay;0;vBun9QAw;0
48X2ihXesg;Spaca;Doggusboggus;1365;3;3361091;2462;0;Red Planet;United Earth;Human;0;2022-11-09 00:00:00;;1;123;-409;396;0/0;ios.appstore;0;7OfBtJbIw7;0
49MZXdG8Pw;Yums;mrjdawes;85;5;525616;6184;0;Earthlike;United Earth;Human;0;2023-01-15 00:00:00;;3;123;638;436;-1/0;android.gplay;0;6b3dbnNw;1
4aNvsYOBsn;Lunar Settlement;imhotep19;46078;9;14461321507;313844;0;Lunar;United Earth;Human;0;2021-12-24 00:00:00;;4;;389;643;6/-70;desktop.windows;0;;0
4C0zSpAKoB;You are here. V;ProvingMars;10749;2;585855516;54503;0;Lunar;United Earth;Human;1;2022-01-15 00:00:00;2022-01-16 00:00:00;2;;204;-131;13/-15;android.gplay;0;;0
4CHoAbTQ;Daddy Fat Sax;D3athP3rception;37526;4;5335920813;142193;1;Earthlike;United Earth;Human;1;2022-05-15 00:00:00;2022-05-25 00:00:00;4;123;324;419;0/0;web.apewebapps;0;earth;1
4cyPdY4mDP;First med city;Giffoni92;1831;0;4406189;2406;0;Earthlike;United Earth;Human;0;2022-12-07 00:00:00;;4;123;-580;-560;56/3;ios.appstore;0;QHeKTA9wvX;1
4dC3mb3y;Atlantis;Juggalo1317;64;0;892833;13951;0;Earthlike;United Earth;Human;0;2022-09-04 00:00:00;;3;123;-959;616;52/-39;android.gplay;0;iyJyVh9I;0
4E8aFSkzUA;Gandral;GameStuff;1027;0;4540367;4421;0;Red Planet;United Earth;Human;0;2022-11-08 00:00:00;;0;96;248;772;0/-1;android.gplay;0;t5pdMO3JTP;0
4eZZGYYRmj;8.1;Gjjanss;141256;45;1660047341;11752;0;Abandoned World;League of Independent States;Human;0;2020-01-25 00:00:00;;4;;541;804;18/-74;android.gplay;0;;1
4Fbr4kp4KK;New Zeelandia;WarDogz1041;1347;61;460254;342;0;Sugarland;Zolarg Empire;Insectoids;0;2023-01-22 00:00:00;;3;123;-954;166;105/-86;android.gplay;0;zolarg;0
4FzmEUoJKn;thisisacolonyonalargemapbecuasetheenginedoesntlikemyshenanigans;endeyfire2;31571;62;92063331;2916;0;Red Planet;United Earth;Human;1;2021-10-04 00:00:00;2021-10-13 00:00:00;2;123;107;-834;0/0;android.gplay;0;earth;0
4gSflSs9vm;LaptopPatents;imhotep19;78796;6;4987107416;63291;0;Earthlike;United Earth;Human;0;2022-02-12 00:00:00;;4;;-743;-887;94/-70;desktop.windows;0;;0
4HTUhx7rNc;Xcalbiers  Sword;colbya;3112964;37;3076252757571589;988206981;0;Abandoned World;League of Independent States;Human;1;2023-01-01 00:00:00;2023-01-02 00:00:00;4;123;43;37;-1/-2;web.apewebapps;0;lis;1
4IgZsgj0iO;Moon base city;killercatempire;52258;0;3001072983;57428;0;Lunar;United Earth;Human;1;2021-02-11 00:00:00;2021-02-23 00:00:00;4;123;633;966;0/0;android.gplay;0;earth;0
4iH9qgIkZy;Hoth II;Aanar;61;0;1945209;31889;0;Ice World;League of Independent States;Human;0;2022-10-14 00:00:00;;0;123;37;223;0/0;ios.appstore;0;A4V8wEpM;1
4JEkAqHREP;Boofy;Redeemerdn;2306;6;11311572;4905;0;Red Planet;United Earth;Human;0;2022-10-27 00:00:00;;1;123;336;135;0/0;android.gplay;0;earth;0
4jtWp2ZOjP;Hestia;SamEEEEE;1262;0;4522686;3584;0;Red Planet;United Earth;Human;0;2022-11-17 00:00:00;;1;123;190;-844;54/-86;ios.appstore;0;QuDfBlOp1M;0
4juHTpuTLh;Finlandia;limebriggs;23505;73;1306563733;55587;0;Abandoned World;League of Independent States;Human;1;2021-01-25 00:00:00;1969-12-31 00:00:00;4;123;16;318;-1/-2;web.apewebapps;0;lis;0
4kE8TLLcWV;Green;Supreme;295617;10;68241572907400740;230844548546;0;Forest World;United Earth;Human;1;2023-01-12 00:00:00;2023-01-14 00:00:00;3;123;23;975;0/-1;android.gplay;0;earth;1
4lSGwCkDvG;NotBritain;Pioup;4;50;36570;9142;0;Red Planet;United Earth;Human;0;2022-12-22 00:00:00;;0;100;232;-806;54/-86;web.apewebapps;0;QuDfBlOp1M;1
4lstHxTwNn;Alpha 1;MoominPapa;1553;18;3170293;2041;0;Red Planet;United Earth;Human;0;2023-01-01 00:00:00;;0;123;-24;779;10/9;web.apewebapps;0;FkVlb8M80o;1
4lXu423faM;Ice Ants;AltTab;10679;37;13344120;1250;0;Ice World;Zolarg Empire;Insectoids;0;2021-05-13 00:00:00;;2;123;-924;951;105/-86;android.gplay;0;zolarg;0
4McVfu5334;Caladan;RikudouSennin;13520;14;2622347546;193961;1;Earthlike;United Earth;Human;1;2022-10-19 00:00:00;2022-10-21 00:00:00;3;123;642;-433;0/0;steam.windows;0;smFxAbqs;1
4MIrupl6mB;Wafflicus;Waffler1944;59;10;279920;4744;0;Red Planet;United Earth;Human;0;2022-11-25 00:00:00;;0;123;-290;226;0/0;android.gplay;0;earth;1
4mLAXfCz;Oceania;MachineBot1;32242;6;2903947266341;90067219;0;Desert World;Alpha Draconians;Reptilian;1;2021-12-22 00:00:00;2022-01-09 00:00:00;3;123;46;-863;106/-87;android.gplay;0;draconian;1
4NdOrt4RNm;New berlin;H8teraid;7404;31;39849822;5382;0;Earthlike;United Earth;Human;0;2022-10-01 00:00:00;;3;123;12;507;0/0;web.apewebapps;0;eCEG1qnH;0
4NTaktaNSs;1;Gaspo;10829;2;44039421;4067;0;Earthlike;United Earth;Human;1;2023-01-08 00:00:00;;4;123;143;-393;71/-70;windows.windowsstore;0;15oPw2WvGd;1
4NwGfnDmUt;miminuar 7;miminuar;5963376;23;6279328482775994;1052982150;2;Asteroid;League of Independent States;Human;1;2022-12-26 00:00:00;2022-12-27 00:00:00;4;123;-358;921;-1/-3;android.apemarket;0;1UhjvgiY;1
4o5AUxHrY0;Mars Congressional Republic;TEKNATR0NIK;129;0;1652222;12808;0;Red Planet;United Earth;Human;0;2022-09-25 00:00:00;;0;117;808;-838;0/0;android.gplay;0;earth;0
4Ocu3BQIej;Skreet-Skrit;Odiin46;212;60;92702;437;0;Abandoned World;Zolarg Empire;Insectoids;0;2022-12-06 00:00:00;;3;123;-330;-181;19/6;ios.appstore;0;8vXiBcL6KV;1
4odK2oUUcB;lostworld;Kigno;1838;0;3349218;1822;0;Abandoned World;League of Independent States;Human;0;2022-12-11 00:00:00;;3;123;306;-137;-1/-2;web.windowsstore;0;rMxDJ6lg9e;0
4Pdb54yNJy;My Colony;Luka2013;48;0;348090;7252;0;Red Planet;United Earth;Human;0;2022-11-12 00:00:00;;0;123;329;-755;107/-65;android.amazon;0;aRaOwuoo6K;0
4pNnsq2Qpf;Second try;Ninjauge21;37743;0;184363203;4885;0;Lunar;United Earth;Human;0;2023-01-16 00:00:00;;4;123;216;-739;-4/-36;ios.appstore;0;aie0jW9zN9;1
4QGJxHbceU;Space Blazers;Lemurr;648;0;1687368;2604;0;Earthlike;United Earth;Human;0;2023-01-14 00:00:00;;3;123;-824;-779;1/1;web.apewebapps;0;earth;1
4sSuNUlxb8;lunatan colony 2;NLinCH;10;0;132621;13262;0;Lunar;United Earth;Human;0;2022-12-26 00:00:00;;0;123;902;-837;-1/1;web.apewebapps;0;i8R4h5MUyk;0
4Sz4R6be;Otaku;william10785;42933;28;1032952457;24060;0;Red Planet;United Earth;Human;1;2022-02-09 00:00:00;2022-02-11 00:00:00;4;123;827;-502;0/0;steam.mac;0;earth;1
4Sz4R6bex2;Harmonie;Bhof;1643;0;6276846;3820;0;Red Planet;United Earth;Human;0;2023-01-01 00:00:00;;0;123;852;780;-1/1;android.gplay;0;IjXZjL1sSn;0
4vv7DkFwsn;The Long Rebuilders;Roguecargo43546;6197;14;12876430;2078;0;Red Planet;United Earth;Human;1;2022-11-06 00:00:00;;2;123;925;380;10/-49;android.gplay;0;2BOvNE34;0
4VvhuSZwxe;My Colony;Squidude;7037;21;10222419;1453;0;Red Planet;United Earth;Human;0;2022-12-06 00:00:00;;3;123;969;945;0/-1;steam.windows;0;DyMiwE4N;0
4W8JhEsG;El tecal - Vacamonte;Poty4048;14041;17;2766752324;197048;0;Red Planet;United Earth;Human;1;2022-09-25 00:00:00;2022-10-09 00:00:00;3;123;-739;-323;1/0;ios.appstore;0;ImUVv7fb;0
4WdtRTe3A0;LostWorld;arthurfprecht;1237;0;7187070;5810;0;Abandoned World;League of Independent States;Human;0;2021-12-16 00:00:00;;3;;328;-449;62/-27;android.gplay;0;;0
4wyM5RL8C0;Outfern;imhotep19;4672;0;184330859;39454;0;Forest World;United Earth;Human;0;2020-07-05 00:00:00;;3;;775;-808;110/-78;desktop.windows;0;;0
4XDem9HYzm;ParagonManufacturing Subsidiary No. 4521/12b;ParagonManufacturingDigital;764;2;4696370;6147;0;Lunar;United Earth;Human;0;2022-11-02 00:00:00;;0;123;95;775;0/0;android.gplay;0;prjPTlun;0
4XGJErRI97;bugz;erbesica;3;0;100044;33348;0;Sugarland;Zolarg Empire;Insectoids;0;2022-12-30 00:00:00;;3;100;-716;-120;105/-86;steam.windows;0;5T3YY7H6;1
4XosMI2sCM;Zombieland;Undeadzombie;270;8;1466015;5430;0;Lunar;United Earth;Human;0;2022-12-18 00:00:00;;0;123;567;-310;0/0;ios.appstore;0;oZonGThA2m;0
4yLMhjak;coolRanch2nd;AlianTechnology;157536;4;69072021734;438452;1;Red Planet;United Earth;Human;1;2022-06-26 00:00:00;2022-07-29 00:00:00;4;123;-437;-700;0/0;steam.windows;0;earth;1
4zD1YWQUwZ;hrajhar;MinnieMe;96485;7;99125316295;1027365;0;Red Planet;United Earth;Human;1;2017-08-17 00:00:00;2017-08-23 00:00:00;4;100;426;-916;0/0;windows.windowsstore;0;earth;0
50KKT0I71s;grass landing;brighthammer;4739;0;14496524;3059;0;Forest World;United Earth;Human;1;2022-05-26 00:00:00;2023-01-23 00:00:00;3;123;463;-254;-1/0;steam.windows;0;earth;1
51dgyQPS5f;51dgyQPS5f;PhantomCobra851;6796;78;37302987;5489;0;Red Planet;United Earth;Human;0;2022-10-01 00:00:00;;1;123;-22;-193;52/-39;ios.appstore;0;iyJyVh9I;0
52VPpgOaO8;Yonder;Nick1547;80077;1;123148496258;1537876;0;Lunar;United Earth;Human;1;2020-12-16 00:00:00;2020-12-19 00:00:00;4;;-707;932;92/-88;web.apewebapps;0;;0
52X788UR;Tar Valon;Uscgboats;546;2;5760942;10551;0;Red Planet;United Earth;Human;0;2022-08-17 00:00:00;;0;123;-388;334;0/0;android.gplay;0;earth;0
561umEUVAc;simple;tnttime1;6119;39;7115288;1163;0;Red Planet;United Earth;Human;0;2022-10-23 00:00:00;;2;123;-315;-612;11/-48;web.apeappslauncher;0;WXWZVDL8hJ;0
56gkz68T;Cumm Town;sexyevilfemboy;116884;36;4720367934;40385;1;Abandoned World;League of Independent States;Human;1;2022-01-28 00:00:00;2022-05-15 00:00:00;4;123;-4;145;-1/-2;ios.appstore;0;earth;0
56GWQ2s95s;Selene2;Amorelus;85844;48;2765829926;32219;1;Lunar;United Earth;Human;1;2022-11-23 00:00:00;2022-11-27 00:00:00;4;123;-121;424;0/0;web.apewebapps;0;zCeaqb5uuT;0
599R1BeRAR;Unicorn 1;pjs5775;1622;0;3384333;2087;0;Earthlike;United Earth;Human;0;2022-10-25 00:00:00;;3;123;791;105;0/0;ios.appstore;0;earth;0
59ZzA6Bsvr;Flying Saucers;Nick1547;5020;7;11024692;2196;0;Red Planet;United Earth;Human;0;2023-01-18 00:00:00;;3;123;-396;-642;0/1;web.apewebapps;0;hz22MAQlHN;1
5aZ27eXa;Oceanis;therealchromedino;1492;0;386189067;258840;0;Water World;League of Independent States;Human;1;2022-09-14 00:00:00;2022-09-14 00:00:00;3;100;-167;-56;-1/-2;web.apewebapps;0;6jr8X6ZC;1
5BEKRqOL71;JohsRegion;JohW;4957;0;56589952;11416;0;Forest World;United Earth;Human;0;2022-09-29 00:00:00;;3;123;-586;58;0/0;steam.windows;0;earth;1
5bG7ajO4ug;Myocopia;antihofmaster;240;47;819448;3414;0;Earthlike;United Earth;Human;0;2023-01-12 00:00:00;;3;123;-631;514;-3/-37;ios.appstore;0;aie0jW9zN9;1
5Buk9OjDKR;Gondor;Turunambartanen;3682402;17;2999985107172961;814681587;7;Red Planet;United Earth;Human;1;2022-11-05 00:00:00;2022-11-12 00:00:00;4;123;470;452;-1/0;steam.linux;0;IvwKkU5khK;0
5c4LmmSBfW;Unicorn 2;pjs5775;11;72;29151;2650;0;Lunar;United Earth;Human;0;2023-01-20 00:00:00;;0;123;-245;175;0/0;ios.appstore;0;6b3dbnNw;0
5CJckkzrwc;The Return;Notablegentleman;36;12;308616;8573;0;Earthlike;United Earth;Human;0;2023-01-05 00:00:00;;3;123;-969;948;57/-78;windows.windowsstore;0;Xk1AXEztG7;0
5CJozZETP1;Da Moon;Killgore;5678;15;22868332;4028;0;Lunar;United Earth;Human;0;2022-11-14 00:00:00;;3;123;105;895;0/0;android.gplay;0;earth;0
5EwAoczds6;Galifrey;levenstein;1433;0;4065624;2837;0;Lunar;United Earth;Human;0;2022-12-25 00:00:00;;1;123;615;-601;0/0;android.gplay;0;earth;0
5f9CEFPEpX;H5N1;lemurro;1148;0;1618037;1409;0;Earthlike;United Earth;Human;0;2022-11-28 00:00:00;;3;123;-112;145;46/-25;ios.appstore;0;6pdjYBYqZh;0
5fnTAbBKcV;Vinville;imhotep19;34745;0;1178834444;33928;0;Red Planet;United Earth;Human;1;2021-09-27 00:00:00;2022-02-07 00:00:00;4;123;738;292;0/0;desktop.windows;0;earth;0
5FxsHoCC2A;Ceres Station;Ferociox;6228;71;8534056;1370;0;Lunar;United Earth;Human;0;2023-01-10 00:00:00;;2;123;194;223;0/0;windows.windowsstore;0;5sQlUhAlbL;1
5gDWlMDg;Newtonland;Misterdraw10;8;0;25742;3218;0;Lunar;United Earth;Human;0;2022-08-25 00:00:00;;0;123;-830;640;0/-1;ios.appstore;0;earth;0
5H7N2UUx;Galaxy;adrielpedro343;1136;0;13503876;11887;0;Earthlike;United Earth;Human;0;2022-09-19 00:00:00;;3;123;-10;973;54/-87;steam.mac;0;v7xRR1h0;0
5he01sKQi9;SriLanka;MacGyver;23;4;228045;9915;0;Earthlike;United Earth;Human;0;2023-01-28 00:00:00;;3;123;138;998;0/1;android.amazon;0;hbDaYIBG7v;0
5IVXEvHhDD;Moonbase Sandy;usbrit72;505;36;3627604;7183;0;Lunar;United Earth;Human;1;2022-10-29 00:00:00;;0;92;761;-745;10/-48;web.apewebapps;0;2BOvNE34;0
5JLVkigw;New world;ninekung21545;515;0;16699957;32427;0;Red Planet;United Earth;Human;0;2022-09-24 00:00:00;;0;123;383;-548;10/-50;android.gplay;0;wv2sqhCa;1
5kxBJIqPbW;HelloThere;Tigdabest;86;0;440424;5121;0;Abandoned World;League of Independent States;Human;0;2022-12-08 00:00:00;;3;123;304;-145;-1/-2;web.apewebapps;0;g9lt7iCIvB;0
5lnrcpmGF6;Nekos Domain;TXMEGA;14339;0;69196342;4826;0;Red Planet;United Earth;Human;0;2022-12-06 00:00:00;;3;123;-157;465;-1/0;steam.windows;0;5Buk9OjDKR;1
5lSYK7F3q3;Xo-77;Martijn42069;47;63;291313;6198;0;Lunar;United Earth;Human;0;2022-09-27 00:00:00;;0;123;-971;-142;1/0;ios.appstore;0;ImUVv7fb;0
5LY75P1UrN;Crooked Rock;SailingBroad;170;1;0;0;0;Lunar;United Earth;Human;0;2022-10-12 00:00:00;;0;123;152;901;51/-39;ios.appstore;0;iyJyVh9I;1
